trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1758,False,"{'a': 0.002, 'e': 0.0297180700200882}",35,23,18.662193707465676,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1759,False,"{'a': 0.002, 'e': 0.029658693276583766}",30,16,27.564913125937053,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1760,False,"{'a': 0.002, 'e': 0.029599435167892}",20,12,16.19595264857262,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 0.002, 'e': 0.029540295456980357}",25,1,43.57073631065442,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.002, 'e': 0.02948127390728994}",20,2,29.55847613447487,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1763,False,"{'a': 0.002, 'e': 0.02942237028273445}",30,1,31.56264913331838,"{0: 27, 1: 2, 2: 0, 3: 0, 4: 0}",1
1764,False,"{'a': 0.002, 'e': 0.029363584347699333}",30,20,14.136343765150466,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1765,False,"{'a': 0.002, 'e': 0.029304915867040746}",20,2,31.190104835660893,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1766,False,"{'a': 0.002, 'e': 0.029246364606084714}",20,10,18.68628261360121,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1767,False,"{'a': 0.002, 'e': 0.029187930330626086}",20,13,14.360624006992971,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1768,False,"{'a': 0.002, 'e': 0.02912961280692771}",30,20,19.086389882333773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1769,False,"{'a': 0.002, 'e': 0.02907141180171939}",25,14,17.75258488875776,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1770,False,"{'a': 0.002, 'e': 0.029013327082197053}",20,8,22.5269041427309,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.002, 'e': 0.028955358416021718}",20,10,18.180910832873238,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1772,False,"{'a': 0.002, 'e': 0.028897505571318663}",30,16,26.655071963814706,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1773,False,"{'a': 0.002, 'e': 0.028839768316676413}",20,0,5.0637070210598,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1774,False,"{'a': 0.002, 'e': 0.02878214642114589}",20,0,18.46459698858539,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1775,False,"{'a': 0.002, 'e': 0.028724639654239423}",25,10,22.702686117954578,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.002, 'e': 0.02866724778592988}",25,18,15.760506176302417,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1777,False,"{'a': 0.002, 'e': 0.028609970586649693}",20,16,8.901143529867094,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1778,False,"{'a': 0.002, 'e': 0.02855280782729001}",25,0,38.194476423244204,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1779,False,"{'a': 0.002, 'e': 0.028495759279199697}",20,9,21.361398230010337,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1780,False,"{'a': 0.002, 'e': 0.028438824714184505}",30,12,37.246219419818885,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1781,False,"{'a': 0.002, 'e': 0.028382003904506077}",25,3,32.99330216920615,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1782,False,"{'a': 0.002, 'e': 0.02832529662288112}",20,0,-24.68044169673424,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1783,False,"{'a': 0.002, 'e': 0.028268702642480412}",20,5,23.15900882616561,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1784,False,"{'a': 0.002, 'e': 0.02821222173692798}",25,16,15.62436106329152,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 0.002, 'e': 0.028155853680300096}",25,18,13.188990212621619,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1786,False,"{'a': 0.002, 'e': 0.028099598247124487}",30,8,37.438078783209626,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1787,False,"{'a': 0.002, 'e': 0.02804345521237932}",20,9,21.47005303369666,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1788,False,"{'a': 0.002, 'e': 0.027987424351492405}",25,13,24.359855005930704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 0.002, 'e': 0.027931505440340204}",30,23,11.04201338805467,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.002, 'e': 0.027875698255247015}",25,13,19.934154465597636,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1791,False,"{'a': 0.002, 'e': 0.027820002572984004}",30,18,12.941438420734098,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1792,False,"{'a': 0.002, 'e': 0.02776441817076839}",30,14,32.24979371682919,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1793,False,"{'a': 0.002, 'e': 0.02770894482626248}",25,5,28.704625745883487,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1794,False,"{'a': 0.002, 'e': 0.027653582317572808}",20,6,24.770314162730976,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1795,False,"{'a': 0.002, 'e': 0.027598330423249287}",25,17,12.769919464075326,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1796,False,"{'a': 0.002, 'e': 0.02754318892228425}",20,13,10.688916188804233,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1797,False,"{'a': 0.002, 'e': 0.027488157594111634}",20,9,15.09080289673604,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1798,False,"{'a': 0.002, 'e': 0.027433236218606032}",20,11,16.81721171136151,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 0.002, 'e': 0.027378424576081896}",20,14,12.551190290078104,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.002, 'e': 0.02732372244729256}",20,8,20.534132395668145,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1801,False,"{'a': 0.002, 'e': 0.027269129613429453}",20,7,20.092331005522688,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.002, 'e': 0.027214645856121145}",20,12,15.830422987623228,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1803,False,"{'a': 0.002, 'e': 0.027160270957432564}",25,16,14.874268781497594,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1804,False,"{'a': 0.002, 'e': 0.027106004699864013}",20,8,22.71487899820443,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1805,False,"{'a': 0.002, 'e': 0.027051846866350416}",25,16,4.5753836906689855,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1806,False,"{'a': 0.002, 'e': 0.02699779724026034}",20,3,26.91996994289155,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1807,False,"{'a': 0.002, 'e': 0.026943855605395233}",25,13,17.833328132068573,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1808,False,"{'a': 0.002, 'e': 0.026890021745988462}",25,11,13.087205743238693,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1809,False,"{'a': 0.002, 'e': 0.02683629544670454}",20,5,27.327176682729807,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1810,False,"{'a': 0.002, 'e': 0.026782676492638175}",25,10,27.230530987182263,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1811,False,"{'a': 0.002, 'e': 0.0267291646693135}",20,9,21.54855655076114,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1812,False,"{'a': 0.002, 'e': 0.026675759762683132}",20,13,13.402937043723163,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1813,False,"{'a': 0.002, 'e': 0.026622461559127397}",25,17,16.23840596376333,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1814,False,"{'a': 0.002, 'e': 0.02656926984545338}",25,3,35.719954467954366,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1815,False,"{'a': 0.002, 'e': 0.02651618440889418}",25,9,24.36636705059603,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1816,False,"{'a': 0.002, 'e': 0.026463205037107963}",20,15,10.552113409015432,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1817,False,"{'a': 0.002, 'e': 0.026410331518177187}",20,7,24.948947220535008,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1818,False,"{'a': 0.002, 'e': 0.02635756364060769}",25,15,20.10837357375491,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1819,False,"{'a': 0.002, 'e': 0.026304901193327908}",35,13,33.055262951553146,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1820,False,"{'a': 0.002, 'e': 0.02625234396568796}",25,18,12.78854250227354,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1821,False,"{'a': 0.002, 'e': 0.02619989174745889}",20,7,20.51704357783264,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 0.002, 'e': 0.026147544328831734}",25,12,26.29058959867232,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1823,False,"{'a': 0.002, 'e': 0.026095301500416765}",20,14,10.704829781955855,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1824,False,"{'a': 0.002, 'e': 0.02604316305324258}",20,16,5.969214836744968,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.002, 'e': 0.025991128778755347}",25,18,6.1165531963233395,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1826,False,"{'a': 0.002, 'e': 0.02593919846881787}",20,0,29.259051371886965,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1827,False,"{'a': 0.002, 'e': 0.025887371915708866}",25,8,26.484585648643545,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.002, 'e': 0.025835648912122026}",35,9,49.56788823769615,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.002, 'e': 0.0257840292511653}",25,7,33.67063239153269,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1830,False,"{'a': 0.002, 'e': 0.02573251272635994}",20,8,20.648213632640804,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 0.002, 'e': 0.025681099131639813}",20,0,26.02149928247075,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 0.002, 'e': 0.02562978826135044}",25,16,17.026618574388987,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1833,False,"{'a': 0.002, 'e': 0.025578579910248294}",20,0,31.12190015644673,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1834,False,"{'a': 0.002, 'e': 0.025527473873499885}",20,7,22.104104909477016,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1835,False,"{'a': 0.002, 'e': 0.025476469946681016}",20,13,12.689444417841067,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 0.002, 'e': 0.025425567925775893}",25,13,22.02618079011118,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 0.002, 'e': 0.025374767607176385}",25,10,26.553314251930942,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.002, 'e': 0.025324068787681127}",25,13,21.44799963268395,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 0.002, 'e': 0.025273471264494796}",20,11,14.643092533852052,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.002, 'e': 0.025222974835227212}",20,10,17.741665460906695,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1841,False,"{'a': 0.002, 'e': 0.025172579297892607}",20,6,25.90874114794474,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.002, 'e': 0.02512228445090875}",20,12,12.967143445307824,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.002, 'e': 0.025072090093096203}",25,0,44.42845600904167,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1844,False,"{'a': 0.002, 'e': 0.025021996023677443}",25,6,23.146019796966424,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.002, 'e': 0.024972002042276155}",30,21,19.226259508481288,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.002, 'e': 0.02492210794891632}",25,1,30.89736037300137,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.002, 'e': 0.024872313544021522}",30,18,21.504568588827386,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1848,False,"{'a': 0.002, 'e': 0.02482261862841405}",25,16,16.188170172247588,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.002, 'e': 0.0247730230033142}",25,12,23.748648210082088,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 0.002, 'e': 0.024723526470339388}",30,23,11.621229486348406,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1851,False,"{'a': 0.002, 'e': 0.02467412883150343}",20,9,17.92956640757853,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.002, 'e': 0.024624829889215685}",25,17,14.208358892896833,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1853,False,"{'a': 0.002, 'e': 0.02457562944628034}",25,20,7.680461460328775,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.002, 'e': 0.024526527305895537}",20,12,14.591566115304085,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.002, 'e': 0.02447752327165267}",30,22,17.28951846564267,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1856,False,"{'a': 0.002, 'e': 0.024428617147535518}",25,8,30.74894150539531,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1857,False,"{'a': 0.002, 'e': 0.024379808737919537}",20,2,28.786478940661816,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1858,False,"{'a': 0.002, 'e': 0.024331097847571002}",20,6,24.32406299533588,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1859,False,"{'a': 0.002, 'e': 0.02428248428164631}",25,13,23.58687717468426,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1860,False,"{'a': 0.002, 'e': 0.024233967845691113}",20,13,15.453268023497891,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1861,False,"{'a': 0.002, 'e': 0.02418554834563962}",25,18,11.807882060786435,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.002, 'e': 0.024137225587813747}",20,15,8.933217671821657,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.002, 'e': 0.024088999378922418}",20,14,-1.1266334041229134,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1864,False,"{'a': 0.002, 'e': 0.024040869526060712}",20,13,14.253234231086395,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1865,False,"{'a': 0.002, 'e': 0.023992835836709175}",20,13,14.60601041062928,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1866,False,"{'a': 0.002, 'e': 0.023944898118732967}",20,11,14.864234222129996,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'a': 0.002, 'e': 0.023897056180381168}",20,15,11.56254309670509,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.002, 'e': 0.023849309830285947}",20,7,22.03682597899006,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.002, 'e': 0.023801658877461853}",20,13,13.276011706845214,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1870,False,"{'a': 0.002, 'e': 0.023754103131304997}",25,16,15.737169395818931,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.002, 'e': 0.023706642401592346}",20,0,34.542462030249915,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.002, 'e': 0.0236592764984809}",20,10,7.057281008621608,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1873,False,"{'a': 0.002, 'e': 0.023612005232507005}",30,20,20.574993876679166,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1874,False,"{'a': 0.002, 'e': 0.02356482841458551}",20,14,11.091031554829687,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.002, 'e': 0.023517745856009107}",20,14,8.433573393296298,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.002, 'e': 0.023470757368447476}",25,6,-8.660756697787335,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1877,False,"{'a': 0.002, 'e': 0.023423862763946618}",25,11,24.718047813406944,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.002, 'e': 0.023377061854928043}",20,7,-20.668960572514436,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1879,False,"{'a': 0.002, 'e': 0.023330354454188063}",30,21,19.198337238782724,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.002, 'e': 0.023283740374897}",25,10,28.021133880059704,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'a': 0.002, 'e': 0.023237219430598487}",20,14,10.929207409071143,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.002, 'e': 0.023190791435208673}",20,0,26.67287818856702,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1883,False,"{'a': 0.002, 'e': 0.023144456203015532}",30,21,16.699692601944985,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.002, 'e': 0.02309821354867805}",20,14,12.509297165330443,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.002, 'e': 0.02305206328722557}",20,6,13.957023417418139,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1886,False,"{'a': 0.002, 'e': 0.023006005234056964}",30,19,21.514880981268796,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.002, 'e': 0.022960039204939983}",25,0,33.11994696723472,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1888,False,"{'a': 0.002, 'e': 0.022914165016010422}",20,7,23.929237942783946,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.002, 'e': 0.022868382483771488}",20,11,15.040727951884982,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.002, 'e': 0.02282269142509297}",30,16,23.379456035486175,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 0.002, 'e': 0.022777091657210594}",20,8,22.78997075795141,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.002, 'e': 0.022731582997725205}",25,19,9.488180817475792,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1893,False,"{'a': 0.002, 'e': 0.022686165264602126}",20,7,25.171491469080685,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 0.002, 'e': 0.022640838276170343}",20,0,-0.6600370396737443,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1895,False,"{'a': 0.002, 'e': 0.022595601851121864}",20,13,8.71216278074377,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.002, 'e': 0.022550455808510905}",20,16,8.191056042213948,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.002, 'e': 0.02250539996775326}",20,0,22.27193487815753,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1898,False,"{'a': 0.002, 'e': 0.02246043414862548}",20,13,13.647379338736778,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'a': 0.002, 'e': 0.022415558171264255}",30,10,33.4859560993657,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.002, 'e': 0.02237077185616559}",30,23,12.942614193874986,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.002, 'e': 0.022326075024184187}",20,9,18.27713748732681,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.002, 'e': 0.02228146749653264}",30,13,38.00212345233447,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.002, 'e': 0.0222369490947808}",20,16,6.673736758856369,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.002, 'e': 0.022192519640854974}",20,0,32.859813341259056,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1905,False,"{'a': 0.002, 'e': 0.022148178957037315}",20,2,21.370259029307014,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1906,False,"{'a': 0.002, 'e': 0.022103926865965004}",25,18,10.847872496074068,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.002, 'e': 0.022059763190629637}",20,14,13.186641931869895,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1908,False,"{'a': 0.002, 'e': 0.02201568775437644}",20,10,19.04781644342872,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.002, 'e': 0.021971700380903618}",20,10,20.504735306536332,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1910,False,"{'a': 0.002, 'e': 0.02192780089426161}",20,6,15.412555874693643,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1911,False,"{'a': 0.002, 'e': 0.021883989118852424}",25,14,17.367218892416908,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.002, 'e': 0.021840264879428885}",30,13,32.32641586177934,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'a': 0.002, 'e': 0.02179662800109399}",25,18,17.976284991560906,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1914,False,"{'a': 0.002, 'e': 0.021753078309300157}",25,9,26.81167173418704,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'a': 0.002, 'e': 0.02170961562984857}",30,20,16.941358411180737,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1916,False,"{'a': 0.002, 'e': 0.02166623978888844}",30,11,21.841621118795832,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1917,False,"{'a': 0.002, 'e': 0.021622950612916365}",25,15,22.45554005397141,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.002, 'e': 0.021579747928775563}",20,9,20.40618518430929,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1919,False,"{'a': 0.002, 'e': 0.02153663156365526}",20,8,17.18127974481794,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.002, 'e': 0.021493601345089923}",20,11,17.680923890636947,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.002, 'e': 0.021450657100958614}",20,12,14.839319614409698,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.002, 'e': 0.021407798659484324}",20,6,26.107984538190117,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1923,False,"{'a': 0.002, 'e': 0.021365025849233204}",20,7,27.923840702124547,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.002, 'e': 0.02132233849911398}",25,14,21.241512697094578,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1925,False,"{'a': 0.002, 'e': 0.02127973643837717}",20,8,21.160829891165147,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.002, 'e': 0.021237219496614494}",25,1,34.986497107027525,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.002, 'e': 0.02119478750375811}",20,6,23.232424657173574,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.002, 'e': 0.021152440290080017}",20,10,17.05091800101927,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'a': 0.002, 'e': 0.021110177686191275}",25,15,14.622718460977467,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1930,False,"{'a': 0.002, 'e': 0.021067999523041434}",25,14,17.369400885156388,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.002, 'e': 0.021025905631917766}",25,14,19.751773583619656,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'a': 0.002, 'e': 0.02098389584444467}",20,16,8.826450241538794,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1933,False,"{'a': 0.002, 'e': 0.02094196999258292}",25,0,37.61145484613822,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1934,False,"{'a': 0.002, 'e': 0.020900127908629072}",30,15,12.906143428919396,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1935,False,"{'a': 0.002, 'e': 0.020858369425214716}",30,21,17.496716454899047,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'a': 0.002, 'e': 0.020816694375305884}",25,14,22.29774076439812,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1937,False,"{'a': 0.002, 'e': 0.020775102592202298}",25,8,29.2962075666932,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.002, 'e': 0.02073359390953679}",25,15,6.943120179697971,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1939,False,"{'a': 0.002, 'e': 0.020692168161274557}",30,18,23.974772203147232,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1940,False,"{'a': 0.002, 'e': 0.020650825181712566}",20,10,-24.646941400702513,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
